device_id,dma,device_type,hour,content_type,ad_load,disk_utilization,is_injected_anomaly
1044,TX,B,5,sports,0.6109530413315054,60.43812165326022,False
1045,NY,B,10,movie,0.8047895882182705,74.19158352873082,False
1046,NY,A,10,sports,0.8864863246612933,77.45945298645174,False
1047,TX,B,16,news,0.44871618427924675,67.14864737116987,False
1048,TX,A,1,news,0.36975568256589153,45.99022730263566,False
1049,NY,A,6,sports,0.25345161201088784,47.33806448043552,False
1050,TX,B,20,movie,0.13341717041818757,59.3366868167275,False
1051,LA,A,21,news,0.3649175686436741,69.79670274574697,False
1052,TX,B,22,movie,0.8719778047478473,91.27911218991389,False
1053,FL,A,7,news,0.4188095162106382,55.15238064842553,False
1054,NY,C,3,movie,0.317293165811222,46.291726632448885,False
1055,FL,C,4,movie,0.7391322445864148,64.36528978345659,False
1056,LA,A,3,sports,0.21558447162593875,42.22337886503755,False
1057,FL,B,22,movie,0.25628680248768243,66.65147209950729,False
1058,LA,B,21,movie,0.9359086483383025,92.6363459335321,False
1059,LA,B,19,news,0.08158969261721671,56.063587704688665,False
1060,FL,B,17,sports,0.41463118024342327,66.98524720973693,False
1061,TX,C,8,news,0.5767511923948043,62.67004769579218,False
1062,NY,B,11,movie,0.2302607156146056,52.41042862458423,False
1063,TX,A,20,news,0.2810124842347197,65.24049936938879,False
1064,FL,B,19,sports,0.22184536474866445,61.67381458994657,False
1065,LA,A,12,news,0.3451855720606416,58.20742288242566,False
1066,FL,B,20,movie,0.8985057550784483,129.94023020313793,True
1067,TX,A,8,sports,0.4315873465716651,56.863493862866605,False
1068,LA,A,9,news,0.41782901652343174,57.51316066093727,False
1069,NY,C,20,sports,0.3865808801743893,69.46323520697557,False
1070,TX,A,9,movie,0.9641157269375743,79.36462907750297,False
1071,NY,C,18,movie,0.11729943621981564,56.29197744879262,False
1072,FL,C,10,movie,0.8718754209393664,76.87501683757466,False
1073,TX,B,7,news,0.3271610677279755,51.48644270911902,False
1074,LA,C,5,sports,0.9565115917053534,74.26046366821413,False
1075,NY,A,14,news,0.31522724624365883,59.40908984974635,False
1076,TX,A,11,movie,0.08287436325632047,46.51497453025282,False
1077,NY,A,8,sports,0.5200418843525159,60.401675374100634,False
1078,LA,B,17,sports,0.22786557930991036,59.51462317239641,False
1079,FL,B,0,movie,0.7529898154733758,60.11959261893503,False
1080,FL,C,2,news,0.6573056183279544,58.692224733118174,False
1081,FL,B,23,sports,0.6864691579223767,85.05876631689506,False
1082,FL,A,15,sports,0.19348948861063664,55.73957954442547,False
1083,TX,C,13,news,0.7086302648851405,73.94521059540563,False
1084,NY,C,0,news,0.3113310269803373,42.45324107921349,False
1085,FL,C,14,movie,0.9986740280600711,86.74696112240284,False
1086,FL,B,10,movie,0.7317676630740063,71.27070652296025,False
1087,FL,B,14,news,0.5904115074085128,70.41646029634052,False
1088,TX,B,0,news,0.867117779215548,64.68471116862192,False
1089,NY,C,13,movie,0.5893116997194271,69.17246798877709,False
1090,TX,A,13,movie,0.5527498667755334,67.70999467102133,False
1091,LA,C,6,sports,0.23731560280537956,46.692624112215185,False
1092,FL,A,1,movie,0.678111995325425,58.324479813017,False
1093,LA,B,23,movie,0.3746444282494614,72.58577712997845,False
1094,LA,A,17,sports,0.04308262781213035,52.12330511248521,False
1095,NY,B,14,movie,0.8160617963699577,79.4424718547983,False
1096,FL,C,18,sports,0.051873166648741864,53.67492666594967,False
1097,FL,C,16,news,0.6723001228405259,76.09200491362104,False
1098,NY,C,3,news,0.1567208914849152,39.86883565939661,False
1099,LA,A,10,movie,0.43256951657086384,59.30278066283455,False
1100,LA,A,21,movie,0.8590916585467206,89.56366634186884,False
1101,LA,C,6,news,0.09441954911414663,40.976781964565866,False
1102,FL,B,23,news,0.6671506785526209,84.28602714210483,False
1103,NY,A,1,movie,0.6126187424860853,55.70474969944341,False
1104,LA,C,7,movie,0.8675297463562928,73.10118985425171,False
1105,NY,B,8,movie,0.17273487132406673,46.50939485296267,False
1106,NY,A,14,movie,0.7997875046358048,78.7915001854322,False
1107,FL,C,4,movie,0.4501211967413282,52.80484786965313,False
1108,FL,B,5,movie,0.4286439124932455,53.14575649972982,False
1109,NY,B,15,movie,0.3617843508398749,62.471374033595,False
1110,TX,C,6,sports,0.3855741461959179,52.62296584783672,False
1111,NY,B,21,news,0.5199596264252251,75.998385057009,False
1112,NY,B,20,sports,0.10679982292346579,58.27199291693863,False
1113,LA,B,7,news,0.4250658698729579,55.40263479491831,False
1114,NY,A,13,news,0.6519812150595229,111.67924860238091,True
1115,LA,A,7,sports,0.4981923534383146,58.32769413753258,False
1116,FL,C,8,movie,0.1658294688496228,46.233178753984916,False
1117,TX,A,16,movie,0.36305170179163204,63.722068071665284,False
1118,TX,B,7,news,0.4429616744259298,56.11846697703719,False
1119,LA,A,3,movie,0.6688748146329682,60.354992585318726,False
1120,NY,A,6,sports,0.9007663225374978,73.23065290149992,False
1121,NY,B,22,news,0.5503755125878185,78.41502050351274,False
1122,LA,C,6,sports,0.6763681281173641,64.25472512469457,False
1123,NY,B,8,sports,0.07718962543940444,42.68758501757618,False
1124,FL,A,15,sports,0.9544670293475931,86.17868117390373,False
1125,FL,A,2,news,0.3152086903555229,45.00834761422092,False
1126,FL,A,6,news,0.35429174968792143,51.37166998751686,False
1127,TX,C,4,movie,0.22284278064151264,43.713711225660504,False
1128,TX,A,22,news,0.08467007176554919,59.78680287062197,False
1129,TX,B,22,movie,0.7900467901418512,88.00187160567404,False
1130,LA,A,18,news,0.2404900817061728,61.21960326824691,False
1131,TX,B,5,sports,0.2826877353453131,47.307509413812525,False
1132,FL,C,14,sports,0.18179627660627262,54.0718510642509,False
1133,FL,B,15,sports,0.9748852802988801,86.9954112119552,False
1134,TX,B,20,news,0.7810347972792044,85.24139189116818,False
1135,NY,A,3,news,0.9298996499807005,110.79598599922802,True
1136,TX,A,17,movie,0.8617233670535104,84.8689346821404,False
1137,LA,C,4,sports,0.9062967995452617,71.05187198181046,False
1138,TX,A,13,sports,0.479034051849193,64.76136207396772,False
1139,TX,B,21,movie,0.17054143735710048,62.02165749428402,False
1140,FL,A,1,sports,0.3268803343575444,44.27521337430177,False
1141,LA,A,3,news,0.2924515169817036,45.29806067926815,False
1142,FL,B,19,sports,0.7171338376013564,81.48535350405425,False
1143,FL,C,0,news,0.02567268630734243,31.0269074522937,False
1144,LA,A,16,movie,0.14204221491797708,54.88168859671909,False
1145,LA,C,12,sports,0.6828851202548609,71.71540481019443,False
1146,TX,B,8,news,0.12344235380044144,44.53769415201766,False
1147,FL,C,20,news,0.04829185077040021,55.93167403081601,False
1148,TX,A,20,movie,0.10921516461119085,58.36860658444763,False
1149,FL,C,7,movie,0.6906741530430963,66.02696612172386,False
1150,LA,A,0,sports,0.13932525940470009,35.573010376188,False
1151,TX,C,3,news,0.14630436113648138,39.452174445459256,False
1152,LA,B,2,movie,0.2303001967590993,41.61200787036397,False
1153,FL,B,23,sports,0.7509107041965226,87.6364281678609,False
1154,LA,A,14,movie,0.200352912260776,54.81411649043103,False
1155,TX,B,16,sports,0.0353753967242072,50.61501586896829,False
1156,NY,A,5,news,0.9058633555759406,72.23453422303763,False
1157,FL,B,20,movie,0.8763184242909228,89.0527369716369,False
1158,LA,C,17,news,0.1848190008964724,57.7927600358589,False
1159,LA,A,18,movie,0.26534258977345493,62.213703590938195,False
1160,TX,A,11,news,0.18855757144364094,50.74230285774564,False
1161,LA,A,16,sports,0.7195345389617299,77.9813815584692,False
1162,FL,A,13,movie,0.25000888418923206,55.600355367569286,False
1163,TX,A,9,news,0.9314497573785021,78.05799029514009,False
1164,TX,A,14,sports,0.8276410243835689,79.90564097534275,False
1165,NY,B,7,sports,0.5884011275696732,61.93604510278693,False
1166,NY,A,22,news,0.008938224713713194,56.75752898854853,False
1167,LA,C,17,news,0.8836694064166667,85.74677625666666,False
1168,FL,C,17,movie,0.7277616465325542,79.51046586130217,False
1169,FL,C,17,sports,0.7879073965410064,81.91629586164025,False
1170,TX,B,10,news,0.07182520457199104,44.873008182879644,False
1171,TX,A,22,movie,0.7085601702185422,84.74240680874169,False
1172,LA,C,4,movie,0.8045894736241437,66.98357894496574,False
1173,NY,A,13,movie,0.9566353561570548,83.8654142462822,False
1174,NY,B,1,sports,0.5804704727824356,54.41881891129742,False
1175,LA,B,7,sports,0.5080418519992715,58.72167407997086,False
1176,LA,C,13,news,0.42539678998191177,62.615871599276474,False
1177,NY,B,11,news,0.7012876809646438,71.25150723858576,False
1178,LA,C,22,sports,0.9208213047146138,93.23285218858456,False
1179,NY,C,14,sports,0.5997550487160357,70.79020194864142,False
1180,TX,B,9,sports,0.2272836415083398,49.891345660333585,False
1181,FL,C,10,news,0.017573950309176745,42.70295801236707,False
1182,TX,A,14,movie,0.6191131182675276,71.5645247307011,False
1183,LA,C,18,sports,0.8645978880190527,86.1839155207621,False
1184,LA,A,6,sports,0.06597527757340937,39.839011102936375,False
1185,LA,C,14,sports,0.3975712089613459,62.702848358453835,False
1186,NY,B,13,movie,0.9400469260809028,83.20187704323612,False
1187,TX,C,0,movie,0.5016769958568053,50.06707983427221,False
1188,TX,A,21,news,0.22065822978859306,64.02632919154372,False
1189,NY,B,13,sports,0.35365641176884843,59.746256470753934,False
1190,LA,C,5,sports,0.4081395661948063,52.32558264779225,False
1191,LA,A,15,movie,0.11728951441679214,52.69158057667168,False
1192,NY,A,16,news,0.6607922438484112,75.63168975393646,False
1193,TX,A,21,sports,0.5921643290924764,78.88657316369905,False
1194,TX,A,0,movie,0.6477228778655774,55.9089151146231,False
1195,TX,B,9,news,0.6107915686801879,65.23166274720751,False
1196,TX,B,4,news,0.01667206828833967,35.46688273153359,False
1197,FL,A,13,news,0.17446284956631963,52.57851398265279,False
1198,FL,A,12,sports,0.16557200194586053,51.02288007783442,False
1199,TX,A,11,movie,0.09795148629798944,47.11805945191958,False
1200,FL,C,23,movie,0.7354757731982764,87.01903092793106,False
1201,LA,C,12,sports,0.12013721447849168,49.20548857913967,False
1202,FL,A,9,movie,0.6681940734503442,67.52776293801377,False
1203,FL,A,1,sports,0.17839030965367542,38.33561238614702,False
1204,TX,A,6,news,0.11831017824792633,41.93240712991705,False
1205,FL,C,21,movie,0.16253004861607934,61.701201944643174,False
1206,TX,C,10,sports,0.50840345653802,62.3361382615208,False
1207,TX,C,21,movie,0.6454825098577557,81.01930039431022,False
1208,LA,A,12,sports,0.8119248600576368,76.87699440230547,False
1209,FL,B,13,movie,0.1285622054646306,50.74248821858522,False
1210,TX,A,10,news,0.6161867473858301,66.6474698954332,False
1211,FL,C,13,sports,0.7738395994112472,76.55358397644989,False
1212,LA,B,1,movie,0.3124051715078844,43.69620686031537,False
1213,FL,A,1,sports,0.07971557936743767,34.38862317469751,False
1214,NY,C,11,movie,0.15594596306651387,49.437838522660556,False
1215,NY,B,14,movie,0.09155864756045673,50.462345902418264,False
1216,TX,B,13,sports,0.8872119310226779,81.08847724090711,False
1217,TX,A,10,news,0.37670166836023455,57.068066734409385,False
1218,FL,A,7,news,0.523348605135786,59.333944205431436,False
1219,LA,C,17,news,0.7686881518043146,81.14752607217258,False
1220,TX,A,14,news,0.3714984221207238,61.65993688482895,False
1221,TX,A,1,sports,0.6491026546276127,57.16410618510451,False
1222,FL,C,10,news,0.07667985321843773,45.06719412873751,False
1223,TX,A,17,sports,0.48090564756860044,69.63622590274402,False
1224,LA,B,18,movie,0.09651896617030764,55.4607586468123,False
1225,FL,C,6,movie,0.24828414068022808,47.13136562720913,False
1226,NY,B,22,sports,0.29334082759546865,68.13363310381874,False
1227,FL,B,15,movie,0.7175838038869466,76.70335215547786,False
1228,NY,A,10,movie,0.6741041862892538,68.96416745157015,False
1229,LA,B,15,sports,0.7470800889310658,77.88320355724264,False
1230,FL,B,20,movie,0.06175504723733516,56.47020188949341,False
1231,TX,B,5,movie,0.9939142121730469,75.75656848692188,False
1232,FL,A,3,sports,0.05442002870976892,35.77680114839076,False
1233,TX,A,10,news,0.825747791439154,75.02991165756616,False
1234,TX,C,2,movie,0.7402689334805356,62.01075733922142,False
1235,LA,C,20,news,0.5917617904918199,77.6704716196728,False
1236,NY,C,23,sports,0.4388571651449872,75.15428660579948,False
1237,NY,A,14,news,0.7571323532701827,77.08529413080731,False
1238,LA,C,23,news,0.7398578032688461,87.19431213075384,False
1239,NY,A,1,movie,0.13717833548980451,36.68713341959218,False
1240,TX,B,15,news,0.7926324729608702,79.7052989184348,False
1241,FL,A,10,news,0.07855699743496525,45.14227989739861,False
1242,FL,C,6,movie,0.5005461421285348,57.22184568514139,False
1243,LA,A,7,news,0.6450818265671943,64.20327306268777,False
1244,FL,C,13,movie,0.8216888573752277,78.46755429500911,False
1245,FL,A,15,movie,0.46311021809305375,66.52440872372215,False
1246,FL,C,3,movie,0.2368580775651452,43.07432310260581,False
1247,LA,B,14,sports,0.4906596154566065,66.42638461826425,False
1248,LA,A,22,movie,0.2502081104371201,66.4083244174848,False
1249,FL,A,0,movie,0.5287253814561483,51.14901525824593,False
1250,NY,C,21,sports,0.46250818310651787,73.70032732426071,False
1251,LA,A,14,news,0.7805044837503944,78.02017935001578,False
1252,NY,A,8,news,0.24009011344252895,49.20360453770116,False
1253,FL,B,17,news,0.1999851841903395,58.39940736761358,False
1254,TX,A,14,movie,0.47418533956695996,65.76741358267839,False
1255,NY,A,18,movie,0.050504365190850664,53.62017460763402,False
1256,NY,B,1,sports,0.22934062843550584,40.373625137420234,False
1257,TX,C,1,news,0.3537049141876919,45.34819656750767,False
1258,TX,C,15,movie,0.48762971256091026,67.50518850243641,False
1259,FL,C,7,news,0.26943671122536406,89.17746844901455,True
1260,LA,A,5,movie,0.5606364947084064,58.425459788336255,False
1261,FL,B,10,news,0.8784146664451715,77.13658665780686,False
1262,LA,A,17,movie,0.5437274613576021,72.14909845430408,False
1263,FL,C,4,movie,0.2868395217364318,46.27358086945727,False
1264,NY,B,23,sports,0.061980972002314894,60.07923888009259,False
1265,NY,A,10,movie,0.13666630474832364,47.466652189932944,False
1266,NY,C,3,sports,0.5612173685471906,56.04869474188763,False
1267,LA,A,1,movie,0.6837088381043798,58.54835352417519,False
1268,FL,A,20,movie,0.04966794355407056,55.986717742162824,False
1269,NY,C,2,sports,0.18554982971348166,39.82199318853927,False
1270,LA,B,10,sports,0.31908127067657055,54.76325082706282,False
1271,NY,C,16,news,0.31977310888050237,61.9909243552201,False
1272,FL,B,12,sports,0.958407014177961,82.73628056711844,False
1273,TX,C,6,news,0.20377059794242258,45.35082391769691,False
1274,FL,B,2,sports,0.0625203494791089,34.900813979164354,False
1275,TX,A,17,sports,0.3530148293123191,64.52059317249277,False
1276,TX,A,11,news,0.13444197102967947,48.57767884118718,False
1277,FL,C,1,movie,0.12658196513578912,36.263278605431566,False
1278,NY,A,4,sports,0.40745066111712835,51.09802644468513,False
1279,FL,B,13,sports,0.30639113924994865,57.85564556999795,False
1280,TX,A,4,sports,0.09172677615535951,38.46907104621438,False
1281,TX,A,9,sports,0.6043034294274493,64.97213717709798,False
1282,LA,B,2,sports,0.50169976602035,52.467990640814,False
1283,FL,A,19,sports,0.07709966895130538,55.88398675805221,False
1284,LA,B,15,news,0.8627444740141443,82.50977896056577,False
1285,NY,C,18,sports,0.2847130582123327,62.9885223284933,False
1286,FL,A,1,movie,0.9613807849471794,69.65523139788718,False
1287,NY,A,9,news,0.9315386325563256,78.06154530225302,False
1288,NY,A,6,movie,0.4340966262187528,54.56386504875012,False
1289,TX,C,14,news,0.22856694043833492,55.94267761753339,False
1290,NY,B,19,news,0.8348527125302225,86.1941085012089,False
1291,FL,B,5,news,0.3612858416224468,50.45143366489788,False
1292,LA,A,18,movie,0.16355069467129824,58.142027786851926,False
1293,NY,C,13,sports,0.5516077158189412,67.66430863275765,False
1294,FL,A,19,movie,0.48940244270126576,72.37609770805062,False
1295,TX,C,1,sports,0.8500178788139564,65.20071515255826,False
1296,LA,A,23,sports,0.7292813798393321,86.77125519357327,False
1297,TX,C,10,movie,0.8761394868367537,77.04557947347016,False
1298,TX,A,6,movie,0.7347029123873744,66.58811649549497,False
1299,NY,A,4,sports,0.642174960647797,60.48699842591188,False
1300,FL,B,23,news,0.5001771522770128,77.6070860910805,False
1301,LA,A,21,news,0.9875532894964475,94.7021315798579,False
1302,TX,A,3,sports,0.9591648240001723,71.96659296000689,False
1303,FL,B,10,news,0.8488529815357496,75.95411926142998,False
1304,TX,A,17,movie,0.7753192137855278,81.41276855142111,False
1305,TX,B,14,news,0.5775595501185121,69.90238200474047,False
1306,LA,C,4,news,0.2597533605262068,45.19013442104827,False
1307,NY,A,8,movie,0.8754390270879648,74.6175610835186,False
1308,LA,B,8,sports,0.010816134878957717,80.03264539515831,True
1309,FL,A,6,news,0.2274399667939332,46.29759867175733,False
1310,TX,B,23,sports,0.4037324450844698,73.7492978033788,False
1311,LA,A,4,movie,0.586157155234072,58.24628620936288,False
1312,FL,A,16,sports,0.5608793203603559,71.63517281441423,False
1313,FL,A,21,movie,0.1758158263852847,62.23263305541139,False
1314,FL,C,19,news,0.10479819981353178,56.99192799254127,False
1315,LA,A,19,sports,0.22232892758527967,61.69315710341118,False
1316,TX,C,3,movie,0.3487087888964836,47.54835155585934,False
1317,TX,C,3,sports,0.01405368792008621,34.16214751680345,False
1318,LA,B,18,sports,0.6924558205498558,79.29823282199422,False
1319,LA,A,17,news,0.24772743573749145,60.30909742949966,False
1320,NY,C,17,movie,0.3514044365483624,64.45617746193449,False
1321,LA,C,10,news,0.3349016905838995,55.39606762335598,False
1322,TX,A,12,news,0.5118298008785218,64.87319203514087,False
1323,FL,C,0,news,0.859799722094611,64.39198888378444,False
1324,FL,C,6,sports,0.14938995350554118,43.17559814022165,False
1325,NY,A,12,sports,0.34072711323127003,58.029084529250795,False
1326,TX,A,3,sports,0.6920288077317835,61.28115230927134,False
1327,NY,C,3,sports,0.04423141328043678,35.369256531217474,False
1328,TX,A,1,movie,0.8299786351622237,64.39914540648894,False
1329,LA,B,5,news,0.9618251404974265,74.47300561989707,False
1330,LA,A,23,news,0.6076372025819908,81.90548810327962,False
1331,TX,C,16,movie,0.9565083710307213,87.46033484122886,False
1332,LA,A,22,movie,0.41306182943174774,72.92247317726991,False
1333,FL,A,6,movie,0.4150317306551369,53.80126922620548,False
1334,TX,A,14,news,0.10624890941343745,51.049956376537494,False
1335,FL,A,21,movie,0.0354469349997697,56.61787739999079,False
1336,TX,B,8,movie,0.24450431813453388,49.38017272538136,False
1337,LA,A,15,sports,0.4781286571011477,67.12514628404591,False
1338,FL,C,16,sports,0.507682390862889,69.50729563451557,False
1339,LA,B,19,news,0.21757538174143332,61.503015269657325,False
1340,TX,A,23,movie,0.6128056746614275,82.1122269864571,False
1341,NY,C,14,movie,0.1812058748383879,54.048234993535516,False
1342,NY,B,13,movie,0.32621114026910014,58.64844561076401,False
1343,TX,C,20,movie,0.19570951518932744,61.828380607573095,False
1344,NY,A,16,sports,0.6966635999901375,77.0665439996055,False
1345,FL,C,8,news,0.5165725082223118,60.26290032889247,False
1346,FL,B,15,sports,0.7361010990726155,77.44404396290462,False
1347,TX,C,13,news,0.05724816959164969,47.88992678366599,False
1348,TX,B,5,sports,0.42536208023514144,53.014483209405654,False
1349,TX,C,12,sports,0.9669585789814206,83.07834315925683,False
1350,NY,B,14,movie,0.053619514706363613,48.944780588254545,False
1351,LA,A,21,movie,0.41837868969596215,71.93514758783849,False
1352,LA,A,13,movie,0.04039821885562056,47.21592875422483,False
1353,FL,C,3,news,0.14665332097079997,39.466132838832,False
1354,NY,C,23,sports,0.4625264515730515,76.10105806292205,False
1355,LA,B,13,news,0.1575133976840526,51.900535907362105,False
1356,LA,C,6,movie,0.5187554249638431,97.95021699855373,True
1357,NY,A,18,news,0.9227316827700696,88.50926731080278,False
1358,NY,A,9,sports,0.20040755819742673,48.81630232789706,False
1359,LA,B,8,news,0.10718650971219779,43.88746038848791,False
1360,NY,B,20,movie,0.825276561982952,87.01106247931807,False
1361,NY,C,20,sports,0.4602698474137552,72.41079389655022,False
1362,LA,C,12,movie,0.8826110988441378,119.70444395376552,True
1363,NY,A,8,movie,0.30612329466538724,51.84493178661549,False
1364,TX,C,20,movie,0.6275320051870896,79.10128020748358,False
1365,NY,B,4,news,0.9233135543016643,71.73254217206656,False
1366,LA,C,17,sports,0.17169579944790592,57.26783197791624,False
1367,LA,A,14,sports,0.8007285593054033,78.82914237221613,False
1368,FL,A,20,news,0.6315167498451273,79.2606699938051,False
1369,TX,A,10,news,0.8129467446270534,74.51786978508213,False
1370,FL,C,19,sports,0.17069334495310817,59.627733798124325,False
1371,LA,A,0,movie,0.4340864703370123,47.36345881348049,False
1372,LA,C,18,movie,0.12883722847695267,56.7534891390781,False
1373,LA,C,1,news,0.9600821079853646,69.60328431941458,False
1374,FL,A,15,movie,0.06269172296013448,50.50766891840538,False
1375,FL,C,4,news,0.06548339799438829,37.41933591977553,False
1376,FL,A,23,news,0.8981561921817023,93.52624768726808,False
1377,FL,A,18,news,0.300762148137675,63.630485925506996,False
1378,TX,B,2,news,0.5970200328471501,56.280801313886,False
1379,TX,A,21,movie,0.28747552890730677,66.69902115629228,False
1380,FL,A,6,sports,0.6487583756275316,63.15033502510127,False
1381,LA,A,13,movie,0.19246936927002722,53.29877477080109,False
1382,LA,B,2,movie,0.4588694580514693,50.75477832205877,False
1383,FL,A,2,movie,0.5334921747803945,53.73968699121578,False
1384,LA,A,5,sports,0.33364289028713,49.345715611485204,False
1385,NY,B,12,sports,0.25170061126895205,54.46802445075808,False
1386,TX,B,13,news,0.1402066676712168,51.208266706848676,False
1387,LA,C,20,movie,0.7061443363079198,82.2457734523168,False
1388,FL,A,3,movie,0.16828271599442324,40.33130863977693,False
1389,FL,B,17,movie,0.29212639118814465,62.085055647525785,False
1390,LA,C,0,sports,0.3369087646165174,43.47635058466069,False
1391,TX,B,6,news,0.4543667969796701,55.374671879186806,False
1392,FL,A,4,movie,0.702568699550067,62.90274798200268,False
1393,TX,B,2,news,0.42794513465370543,49.51780538614821,False
1394,NY,B,14,movie,0.8710936214354834,81.64374485741934,False
1395,TX,A,21,sports,0.6797856466201845,82.39142586480739,False
1396,TX,B,16,news,0.83848671613018,82.73946864520721,False
1397,TX,A,20,news,0.7163539613309406,82.65415845323763,False
1398,NY,B,14,movie,0.14863179983709962,52.74527199348398,False
1399,LA,C,1,sports,0.9779273018640902,70.3170920745636,False
1400,FL,B,8,sports,0.7865862657683655,71.06345063073462,False
1401,NY,C,19,sports,0.5727217686340125,75.7088707453605,False
1402,LA,A,1,sports,0.16523094073812616,37.80923762952504,False
1403,LA,C,2,movie,0.17268064857897447,39.307225943158976,False
1404,NY,C,20,movie,0.6143311748601417,78.57324699440566,False
1405,NY,C,1,sports,0.41619713300201133,47.84788532008045,False
1406,LA,C,23,movie,0.6758595005151458,84.63438002060582,False
1407,FL,B,18,news,0.37242772489970266,66.4971089959881,False
1408,NY,B,15,movie,0.5128451714565949,68.51380685826379,False
1409,LA,C,12,sports,0.18795803796396204,51.91832151855848,False
1410,NY,C,2,movie,0.1552011442938266,38.60804577175306,False
1411,TX,B,9,news,0.0756447636984906,43.82579054793962,False
1412,LA,A,19,movie,0.8196393048985523,85.58557219594209,False
1413,FL,A,21,news,0.5553862515796613,77.41545006318646,False
1414,TX,A,10,movie,0.9471410399066623,79.8856415962665,False
1415,FL,A,20,news,0.749486281359328,83.97945125437312,False
1416,TX,A,18,movie,0.768763160249494,82.35052640997975,False
1417,LA,A,1,news,0.5090584341970155,51.562337367880616,False
1418,FL,C,14,sports,0.8154539365256507,79.41815746102603,False
1419,LA,A,14,movie,0.9420634453138168,84.48253781255266,False
1420,FL,B,13,movie,0.7217402523354377,74.46961009341751,False
1421,FL,B,18,news,0.10558894088700133,55.82355763548005,False
1422,TX,A,21,sports,0.6510198592535063,81.24079437014025,False
1423,TX,C,13,movie,0.12043321224109194,50.41732848964368,False
1424,LA,C,7,movie,0.07722242241866784,41.48889689674671,False
1425,FL,C,23,movie,0.692900405115938,85.31601620463752,False
1426,TX,C,23,movie,0.8347854319240385,90.99141727696153,False
1427,FL,B,16,news,0.1588414907293666,55.55365962917467,False
1428,LA,C,15,sports,0.07414860796604472,50.96594431864179,False
1429,FL,A,2,sports,0.8865228941920439,67.86091576768175,False
1430,LA,C,9,sports,0.1322093369908689,46.088373479634754,False
1431,NY,C,4,sports,0.03508609374373717,36.20344374974948,False
1432,NY,A,12,movie,0.721054368766489,73.24217475065956,False
1433,TX,B,19,movie,0.8477155540953429,86.70862216381371,False
1434,LA,B,5,sports,0.5144733414642263,56.578933658569056,False
1435,NY,A,23,news,0.5399252440937878,79.19700976375151,False
1436,LA,C,3,sports,0.3368605127273786,47.07442050909515,False
1437,TX,A,2,news,0.23846319886623257,41.9385279546493,False
1438,LA,A,23,movie,0.7552320701755861,87.80928280702344,False
1439,FL,A,2,movie,0.8492844081210426,66.37137632484169,False
1440,FL,C,17,movie,0.3212447581651967,63.249790326607865,False
1441,TX,A,18,sports,0.2738191848756514,62.55276739502605,False
1442,FL,B,7,movie,0.2677917195450501,49.111668781802,False
1443,LA,C,1,movie,0.05059541802235612,33.22381672089424,False
1444,NY,A,7,news,0.28107502484038105,49.64300099361524,False
1445,NY,C,1,sports,0.02565091696900501,32.2260366787602,False
1446,FL,A,16,sports,0.7884076224683728,80.73630489873491,False
1447,FL,C,21,movie,0.25592682903096,65.4370731612384,False
1448,TX,A,23,sports,0.6901551893513637,85.20620757405455,False
1449,NY,A,19,sports,0.5431883855405562,74.52753542162225,False
1450,LA,C,18,news,0.8374636299771987,85.09854519908794,False
1451,NY,C,21,sports,0.9603787275570217,93.61514910228087,False
1452,NY,C,18,movie,0.367291614129165,66.2916645651666,False
1453,NY,C,15,movie,0.08834081988963716,51.53363279558549,False
1454,TX,B,23,sports,0.7496457643859228,87.5858305754369,False
1455,NY,A,7,sports,0.021302326199183375,39.252093047967335,False
1456,FL,A,9,sports,0.22296333448624628,49.71853337944985,False
1457,LA,B,21,movie,0.05325066847313853,57.33002673892555,False
1458,LA,B,7,news,0.8981483716198154,74.32593486479261,False
1459,TX,B,7,news,0.0052970817015722815,38.61188326806289,False
1460,FL,A,3,sports,0.4927421650152318,53.309686600609275,False
1461,LA,B,6,sports,0.42399912715898014,54.15996508635921,False
1462,NY,A,14,news,0.6527446645481395,72.90978658192557,False
1463,NY,A,21,sports,0.2897440885692498,66.78976354277,False
1464,FL,A,3,news,0.8736954004694584,68.54781601877833,False
1465,NY,B,16,movie,0.7343457415813933,78.57382966325574,False
1466,TX,B,18,sports,0.4322944259922329,68.89177703968932,False
1467,LA,A,21,news,0.35802624951254136,69.52104998050166,False
1468,FL,B,18,movie,0.8158882474975845,84.23552989990338,False
1469,NY,A,3,movie,0.7570602985357707,63.88241194143083,False
1470,FL,A,11,sports,0.3990000580240475,59.1600023209619,False
1471,TX,A,22,sports,0.3413718626101272,70.05487450440509,False
1472,LA,B,21,movie,0.038887989662542144,56.75551958650169,False
1473,NY,C,14,movie,0.08170724544014563,50.06828981760582,False
1474,FL,A,23,sports,0.05391845555423469,59.75673822216938,False
1475,LA,A,16,news,0.024415486348026816,50.17661945392108,False
1476,LA,A,1,news,0.15287238214078092,37.31489528563124,False
1477,LA,B,21,movie,0.8571418176805748,89.48567270722299,False
1478,NY,C,4,movie,0.7981593107558651,66.7263724302346,False
1479,LA,A,9,news,0.8455738478281971,74.62295391312787,False
1480,NY,B,5,movie,0.6238003614254719,60.952014457018876,False
1481,NY,C,17,sports,0.62406310124067,115.3625240496268,True
1482,LA,C,0,sports,0.12393174655301664,34.95726986212067,False
1483,NY,B,15,movie,0.6989653536423868,115.95861414569546,True
1484,LA,C,20,sports,0.280026410870473,65.20105643481892,False
